3.716100	808
3.716640	842
3.719100	694
3.719400	219
3.720600	126
3.720660	197
3.721500	635
3.728220	594
3.733320	164
3.734280	339
3.734400	153
3.734700	671
3.739260	908
3.744780	241
3.747480	758
3.748500	175
3.749700	172
3.751140	717
3.755520	715
3.760440	746
3.764400	656
3.764700	878
3.770940	226
3.775320	92
3.775320	624
3.775800	304
3.777840	300
3.783780	852
3.786780	657
3.789540	775
3.793920	139
3.795180	332
3.796320	546
3.797220	1001
3.801360	437
3.802920	619
3.805620	781
3.806760	681
3.812340	755
3.815340	800
3.815580	780
3.816180	666
3.817800	159
3.818640	13
3.819120	697
3.819900	237
3.822960	448
3.823380	220
3.830460	760
3.831300	253
3.838320	157
3.839640	351
3.842460	103
3.844080	383
3.849900	683
3.852240	353
3.855720	410
3.858540	152
3.861660	86
3.870900	282
3.874020	867
3.874800	186
3.876240	706
3.877980	712
3.878940	786
3.884820	941
3.884940	608
3.890040	96
3.890700	803
3.891300	146
3.891600	264
3.897360	875
3.903540	375
3.904740	344
3.906360	726
3.911580	603
3.914580	235
3.916740	379
3.918000	319
3.918060	791
3.920280	297
3.926160	807
3.928380	848
3.932820	310
3.934320	115
3.934620	413
3.935460	314
3.937200	634
3.938880	231
3.939120	414
3.942720	752
3.945720	135
3.946380	703
3.946620	29
3.947220	458
3.948120	615
3.952860	285
3.953460	286
3.963660	303
3.964800	40
3.972420	802
3.976560	239
3.977580	730
3.978600	823
3.979020	600
3.981660	759
3.983160	690
3.984480	1020
3.987420	193
3.988860	307
3.990240	278
3.999240	132
4.000140	650
4.005420	216
4.015620	928
4.023360	218
4.024680	45
4.025700	151
4.026480	202
4.027680	136
4.029360	731
4.030980	335
4.036560	477
4.038360	298
4.039380	163
4.040160	111
4.041240	417
4.043760	812
4.046160	247
4.051440	777
4.054980	826
4.060620	674
4.063740	466
4.068540	133
4.070040	357
4.073040	238
4.083480	552
4.084440	444
4.086120	137
4.086480	860
4.086780	242
4.087320	257
4.091160	363
4.096020	274
4.098120	131
4.101900	211
4.103100	181
4.105080	255
4.106460	156
4.107960	160
4.109040	258
4.110120	561
4.110360	749
4.112040	62
4.116300	260
4.116360	409
4.118640	739
4.124340	732
4.126740	725
4.127160	700
4.130100	155
4.131600	684
4.134000	230
4.141020	463
4.143000	320
4.144140	1023
4.146540	761
4.150380	213
4.150380	251
4.150560	38
4.151760	976
4.152780	531
4.155540	254
4.157940	350
4.158180	197
4.159020	595
4.161360	276
4.161420	194
4.161960	816
4.163160	104
4.163700	321
4.164840	190
4.164900	252
4.167120	313
4.167840	580
4.170960	161
4.172640	312
4.173540	167
4.177560	664
4.178280	514
4.179720	305
4.180320	169
4.181400	261
4.183080	785
4.191180	232
4.191420	751
4.191660	722
4.194840	720
4.196640	419
4.197540	306
4.198320	557
4.200660	336
4.201020	245
4.201440	229
4.201980	267
4.202280	205
4.202460	174
4.202820	20
4.204140	648
4.211400	328
4.212240	81
4.212660	51
4.212840	36
4.215660	158
4.216080	241
4.216980	209
4.217700	342
4.217820	965
4.220460	182
4.221840	144
4.229280	682
4.229460	221
4.234560	291
4.234980	611
4.237320	408
4.238220	244
4.238880	271
4.239420	83
4.240380	713
4.241340	502
4.241820	638
4.243380	322
4.245000	443
4.248180	566
4.249260	105
4.250040	275
4.250700	341
4.253100	122
4.253400	691
4.254900	641
4.256220	940
4.262160	347
4.262940	370
4.263720	236
4.265520	18
4.266720	179
4.267680	231
4.267920	744
4.268100	27
4.270680	529
4.272780	297
4.273560	302
4.274220	215
4.276980	862
4.277220	304
4.277700	333
4.278000	308
4.279440	226
4.280700	28
4.281000	401
4.281240	748
4.281300	331
4.286460	678
4.286880	285
4.287720	670
4.287840	22
4.289940	718
4.292400	272
4.293840	515
4.294140	524
4.297560	171
4.298880	937
4.299060	680
4.300020	592
4.300140	126
4.300380	396
4.301400	512
4.303020	560
4.303380	618
4.305120	99
4.306620	790
4.307040	37
4.307520	270
4.308960	360
4.309500	95
4.309500	170
4.310280	68
4.311540	110
4.313520	549
4.314420	809
4.316100	379
4.316520	423
4.321440	39
4.322880	332
4.324200	10
4.324800	199
4.326060	962
4.327320	263
4.329540	520
4.330560	125
4.333320	42
4.333740	164
4.334100	371
4.338060	858
4.339740	54
4.340400	119
4.340820	213
4.342440	309
4.342980	150
4.342980	361
4.343640	863
4.344240	265
4.347120	77
4.347300	902
4.348200	767
4.349400	391
4.351260	685
4.351560	645
4.351740	694
4.353120	219
4.353660	511
4.353840	669
4.354200	540
4.355100	695
4.356780	769
4.358220	932
4.358880	250
4.359720	217
4.359960	389
4.360080	871
4.360680	817
4.361160	147
4.366320	73
4.367160	58
4.368180	172
4.369200	104
4.370520	793
4.371300	522
4.372020	640
4.372740	521
4.372800	194
4.373760	238
4.374060	831
4.374480	154
4.375080	625
4.376520	84
4.377120	362
4.377360	579
4.377420	198
4.378680	775
4.379460	157
4.381500	253
4.381740	971
4.382640	212
4.384320	175
4.385700	470
4.386960	138
4.388040	465
4.388040	958
4.388280	757
4.388580	321
4.389840	623
4.392360	794
4.392540	218
4.392900	555
4.393380	368
4.393860	378
4.394160	832
4.394820	6
4.396380	148
4.397400	300
4.397520	165
4.399500	433
4.400820	606
4.401240	711
4.401300	97
4.402500	106
4.403340	107
4.404180	204
4.404420	624
4.406700	123
4.408380	629
4.409040	314
4.409160	188
4.409760	187
4.410540	925
4.410720	156
4.411920	320
4.412340	335
4.412520	61
4.412700	19
4.413300	161
4.414380	686
4.417680	103
4.418340	267
4.418940	197
4.420500	246
4.421400	203
4.422060	153
4.423440	182
4.423800	114
4.426020	800
4.427760	289
4.427760	647
4.427820	454
4.428360	692
4.428660	76
4.431780	222
4.433640	619
4.433820	59
4.434180	773
4.434540	308
4.435620	121
4.437300	792
4.437600	133
4.439220	46
4.441680	85
4.442160	358
4.443360	193
4.444140	729
4.444920	88
4.445760	236
4.446840	214
4.446840	613
4.446900	235
4.447140	135
4.447140	438
4.447440	293
4.449000	570
4.449540	190
4.449540	254
4.451040	196
4.451280	500
4.452300	377
4.453200	220
4.453380	247
4.453440	109
4.454940	787
4.455660	982
4.455900	372
4.456440	781
4.456800	117
4.456860	312
4.457820	130
4.458180	364
4.459740	339
4.459800	437
4.460340	353
4.461660	115
4.461960	450
4.462020	221
4.462260	71
4.462560	266
4.463940	348
4.464360	934
4.464540	356
4.466580	658
4.466700	128
4.466760	697
4.467780	210
4.468020	351
4.468140	79
4.468680	127
4.468740	155
4.468860	183
4.469400	296
4.469520	248
4.470060	727
4.470180	202
4.471740	70
4.471860	985
4.472400	811
4.473840	232
4.475820	209
4.476540	887
4.477200	818
4.477320	448
4.478160	746
4.478760	149
4.479120	99
4.480260	323
4.480320	280
4.480680	683
4.481760	208
4.481820	3
4.481880	604
4.481940	175
4.483320	303
4.484880	298
4.485000	94
4.485540	657
4.485840	163
4.486080	752
4.487100	228
4.487400	325
4.487880	780
4.489440	799
4.490280	313
4.491840	177
4.491840	942
4.492560	64
4.493040	442
4.493820	698
4.493940	255
4.494780	286
4.494960	760
4.495140	217
4.495380	585
4.495680	304
4.495800	136
4.497780	395
4.498500	139
4.498680	493
4.498860	205
4.498860	768
4.499400	435
4.499460	152
4.501260	271
4.502220	946
4.502280	553
4.502400	344
4.502520	137
4.502580	297
4.502820	357
4.503540	324
4.503600	712
4.504020	159
4.504020	219
4.504020	231
4.504380	1011
4.504560	69
4.504680	656
4.505160	215
4.505700	32
4.506660	65
4.507740	284
4.507860	252
4.508340	239
4.508460	311
4.508520	161
4.509240	63
4.509420	158
4.509780	257
4.509900	269
4.510260	293
4.510680	671
4.510860	345
4.511160	211
4.511160	672
4.511460	112
4.511520	283
4.512060	192
4.512300	193
4.512660	343
4.513260	277
4.513260	281
4.513560	145
4.513920	798
4.514340	223
4.514700	153
4.514820	144
4.515000	319
4.515600	216
4.515960	600
4.516140	386
4.516800	741
4.516920	309
4.517220	409
4.517520	290
4.517520	430
4.517880	756
4.518480	310
4.518540	292
4.519200	244
4.519320	264
4.519440	48
4.519920	89
4.519980	822
4.520700	268
4.521240	258
4.521360	342
4.521360	666
4.521420	651
4.521540	168
4.521720	213
4.523280	317
4.523640	690
4.523760	167
4.523880	772
4.524480	888
4.525200	174
4.525260	278
4.526400	169
4.526880	972
4.527420	245
4.527480	359
4.527540	675
4.528020	195
4.529400	375
4.529520	114
4.529820	179
4.529880	306
4.529940	92
4.530840	422
4.531680	247
4.531680	270
4.532580	237
4.532640	166
4.532820	212
4.533000	29
4.533180	230
4.533660	1006
4.534140	275
4.534440	146
4.534680	62
4.535100	363
4.535160	307
4.535760	405
4.535940	314
4.536120	172
4.536300	126
4.536360	369
4.536480	312
4.537200	308
4.537440	55
4.537680	535
4.538220	206
4.538580	150
4.538700	129
4.538700	197
4.539000	336
4.539480	234
4.539660	539
4.539840	346
4.540440	410
4.540500	327
4.540500	398
4.540680	116
4.540980	188
4.540980	673
4.541460	285
4.541880	458
4.542060	243
4.542060	295
4.542060	407
4.542240	261
4.542540	35
4.542540	273
4.542600	142
4.543260	231
4.543440	337
4.543620	254
4.543800	241
4.543800	373
4.543980	467
4.544400	229
4.544760	118
4.544820	232
4.544940	238
4.545000	646
4.545120	333
4.545540	56
4.545780	332
4.545960	267
4.546200	325
4.546380	161
4.546440	291
4.546920	424
4.546980	911
4.547280	279
4.547880	297
4.548000	362
4.548000	429
4.548120	83
4.548360	218
4.548420	316
4.548720	272
4.549140	16
4.549200	253
4.549860	305
4.549920	318
4.550100	246
4.550280	262
4.550340	370
4.550700	304
4.550760	265
4.551240	226
4.551300	274
4.551360	222
4.551780	158
4.551960	347
4.552260	288
4.552320	783
4.552440	282
4.552500	323
4.552680	252
4.552920	413
4.553040	225
4.553340	383
4.553400	224
4.553460	277
4.553520	157
4.553580	643
4.553640	322
4.553700	681
4.553820	235
4.553820	335
4.554180	379
4.554240	301
4.554360	289
4.554720	95
4.554720	258
4.554780	364
4.555200	283
4.555320	87
4.555560	215
4.555860	286
4.555920	111
4.555980	411
4.556220	13
4.556580	194
4.556700	132
4.556820	250
4.557000	434
4.557420	293
4.557480	714
4.557540	368
4.557600	242
4.557660	208
4.557660	353
4.557780	308
4.558080	233
4.558080	317
4.558140	210
4.558200	205
4.558260	10
4.558440	255
4.558500	138
4.558560	115
4.558680	358
4.558740	154
4.558740	260
4.558740	418
4.558920	217
4.559100	403
4.559340	366
4.559460	355
4.559520	276
4.559640	654
4.559760	209
4.559820	244
4.560000	284
4.560000	290
4.560060	324
4.560120	401
4.560180	170
4.560240	221
4.560420	182
4.560420	266
4.560540	339
4.560540	343
4.560780	354
4.561080	263
4.561140	96
4.561200	281
4.561260	331
4.561260	784
4.561380	259
4.561440	251
4.561440	329
4.561560	49
4.561680	320
4.561920	106
4.561980	298
4.562160	236
4.562220	160
4.562220	315
4.562340	360
4.562460	187
4.562580	357
4.562640	300
4.562700	185
4.562700	287
4.562820	328
4.562940	310
4.563000	122
4.563060	190
4.563060	201
4.563060	765
4.563180	193
4.563240	239
4.563300	306
4.563300	423
4.563360	321
4.563360	810
4.563420	419
4.563540	257
4.563600	179
4.563720	280
4.563780	120
4.563840	376
4.563900	268
4.563960	309
4.564140	219
4.564320	349
4.564380	809
4.564500	312
4.564620	352
4.564740	313
4.564920	156
4.564920	186
4.564920	342
4.565340	271
4.565640	220
4.565640	351
4.565700	345
4.565760	175
4.565820	248
4.565940	256
4.566000	213
4.566000	326
4.566120	299
4.566180	155
4.566240	314
4.566300	295
4.566360	344
4.566420	173
4.566540	319
4.566600	278
4.566660	196
4.566660	232
4.566840	199
4.567140	311
4.567200	292
4.567200	303
4.567320	377
4.567440	202
4.567800	350
4.567860	163
4.567920	227
4.567980	165
4.568220	297
4.568280	269
4.568340	382
4.568400	296
4.568520	113
4.568760	216
4.568820	198
4.568880	80
4.568880	184
4.569000	308
4.569000	338
4.569120	180
4.569180	245
4.569240	119
4.569240	247
4.569300	238
4.569300	333
4.569360	359
4.569420	334
4.569540	270
4.569660	277
4.569660	346
4.569660	378
4.569720	153
4.569780	195
4.569900	634
4.570080	231
4.570140	131
4.570140	725
4.570200	234
4.570200	400
4.570260	253
4.570740	273
4.570740	304
4.570980	372
4.570980	422
4.571100	204
4.571100	254
4.571160	285
4.571280	143
4.571280	316
4.571280	327
4.571340	240
4.571340	290
4.571400	174
4.571400	203
4.571520	214
4.571520	230
4.571520	325
4.571520	384
4.571520	567
4.571700	267
4.571760	361
4.571820	241
4.571880	408
4.571940	249
4.572000	336
4.572240	391
4.572360	261
4.572360	293
4.572420	130
4.572540	191
4.572600	172
4.572720	105
4.572720	275
4.572780	133
4.572840	243
4.572900	121
4.572900	206
4.572960	341
4.573020	104
4.573020	348
4.573020	417
4.573080	302
4.573380	139
4.573500	317
4.573560	211
4.573560	225
4.573620	197
4.573620	212
4.573740	229
4.573740	237
4.573800	409
4.573860	363
4.573920	362
4.574100	152
4.574100	192
4.574100	356
4.574100	369
4.574160	307
4.574220	228
4.574220	330
4.574340	358
4.574520	144
4.574520	218
4.574580	283
4.574700	252
4.574700	265
4.574700	301
4.574700	322
4.574820	370
4.574880	168
4.574940	161
4.575000	188
4.575060	258
4.575060	439
4.575300	171
4.575300	405
4.575360	169
4.575540	246
4.575600	332
4.575660	262
4.575780	365
4.575780	480
4.575900	286
4.575960	223
4.576080	235
4.576140	250
4.576140	288
4.576200	37
4.576200	181
4.576260	141
4.576260	224
4.576260	244
4.576320	337
4.576440	222
4.576440	305
4.576440	347
4.576500	117
4.576740	140
4.576740	294
4.576860	398
4.576980	183
4.576980	324
4.576980	381
4.577100	215
4.577100	379
4.577160	193
4.577160	343
4.577220	323
4.577280	463
4.577340	404
4.577520	395
4.577640	150
4.577640	291
4.577700	110
4.577760	102
4.577760	146
4.577760	289
4.577880	200
4.577880	210
4.577940	136
4.577940	353
4.578060	406
4.578120	281
4.578120	421
4.578120	457
4.578180	149
4.578300	368
4.578360	148
4.578360	279
4.578420	271
4.578420	274
4.578420	413
4.578540	147
4.578600	86
4.578660	208
4.578660	217
4.578660	308
4.578660	318
4.578720	306
4.578780	236
4.578900	209
4.578960	81
4.578960	394
4.579080	232
4.579080	320
4.579140	309
4.579200	190
4.579260	114
4.579260	364
4.579320	194
4.579500	352
4.579560	696
4.579620	272
4.579620	410
4.579680	312
4.579860	268
4.580040	205
4.580160	84
4.580160	182
4.580160	396
4.580220	167
4.580220	219
4.580220	255
4.580220	340
4.580280	158
4.580280	280
4.580280	357
4.580340	314
4.580340	392
4.580400	385
4.580400	758
4.580460	201
4.580460	284
4.580520	266
4.580640	123
4.580640	342
4.580700	160
4.580700	166
4.580760	264
4.580820	375
4.580880	128
4.580940	389
4.581000	360
4.581180	112
4.581300	233
4.581300	263
4.581540	137
4.581600	221
4.581600	313
4.581600	355
4.581660	90
4.581660	310
4.581720	371
4.581780	226
4.581840	257
4.581840	339
4.581900	187
4.582140	295
4.582200	366
4.582260	125
4.582260	145
4.582260	202
4.582260	276
4.582260	380
4.582320	319
4.582320	383
4.582500	376
4.582560	242
4.582560	397
4.582620	179
4.582620	277
4.582680	297
4.582740	124
4.582740	335
4.582740	935
4.582800	107
4.582920	213
4.582980	154
4.582980	298
4.583040	455
4.583100	88
4.583100	157
4.583160	449
4.583280	321
4.583400	138
4.583460	515
4.583520	238
4.583580	282
4.583580	331
4.583640	438
4.583760	115
4.583760	159
4.583760	164
4.583820	327
4.583880	418
4.583940	108
4.584000	239
4.584000	416
4.584060	373
4.584060	495
4.584240	231
4.584240	401
4.584300	278
4.584300	414
4.584420	333
4.584480	359
4.584600	12
4.584600	424
4.584660	155
4.584720	290
4.584720	300
4.584840	227
4.584840	292
4.584840	386
4.584840	399
4.584900	173
4.584900	345
4.584960	377
4.585020	76
4.585020	303
4.585200	93
4.585440	245
4.585500	216
4.585680	317
4.585920	304
4.585980	51
4.586100	354
4.586100	407
4.586220	933
4.586280	126
4.586280	195
4.586280	351
4.586340	175
4.586340	196
4.586340	344
4.586400	178
4.586460	259
4.586460	451
4.586520	393
4.586520	450
4.586580	432
4.586760	185
4.586880	77
4.586880	443
4.586940	70
4.586940	156
4.587060	64
4.587060	134
4.587060	346
4.587060	444
4.587120	270
4.587300	118
4.587300	285
4.587300	308
4.587300	350
4.587360	163
4.587480	135
4.587480	374
4.587540	477
4.587600	79
4.587660	247
4.587720	98
4.587720	253
4.587780	142
4.587900	241
4.587960	106
4.588020	89
4.588080	466
4.588140	328
4.588200	220
4.588200	234
4.588260	358
4.588380	130
4.588380	248
4.588380	329
4.588500	143
4.588560	127
4.588560	423
4.588620	409
4.588680	177
